query_grid\key_grid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.022149011492729187,0.018616201356053352,0.017255792394280434,0.017255792394280434,0.017255792394280434,0.017255792394280434,0.015968596562743187,0.018376193940639496,0.01870313659310341,0.01846931129693985,0.01846931129693985,0.01846931129693985,0.019709965214133263,0.020170509815216064,0.019989583641290665,0.01970859244465828,0.01967165246605873,0.020226173102855682,0.020226173102855682,0.020171863958239555,0.018262989819049835,0.018262989819049835,0.018962740898132324,0.018547141924500465,0.017815135419368744,0.01734938658773899,0.016315894201397896,0.016804350540041924,0.018489714711904526,0.018489714711904526,0.018456459045410156,0.01826506108045578,0.019350936636328697,0.021354375407099724,0.02178298868238926,0.02178298868238926,0.021773235872387886,0.022015172988176346,0.02206949144601822,0.023292532190680504,0.023292532190680504,0.023292532190680504,0.023750627413392067,0.023750627413392067,0.023071834817528725,0.023850098252296448,0.024037837982177734,0.023350808769464493,0.021892035380005836,0.022149011492729187
1,0.021754417568445206,0.018442098051309586,0.017859097570180893,0.017859097570180893,0.017859097570180893,0.017859097570180893,0.016612838953733444,0.019489511847496033,0.0199821125715971,0.020347805693745613,0.020347805693745613,0.020347805693745613,0.02159341238439083,0.020984120666980743,0.021329065784811974,0.0215909481048584,0.02201937511563301,0.02295687422156334,0.02295687422156334,0.023195916786789894,0.021599769592285156,0.021599769592285156,0.020580720156431198,0.01936492510139942,0.018320929259061813,0.01779458113014698,0.01620025932788849,0.01661531999707222,0.017775103449821472,0.017775103449821472,0.01767275296151638,0.017777753993868828,0.019664108753204346,0.02134488895535469,0.021329166367650032,0.021329166367650032,0.02097483165562153,0.020474739372730255,0.01956639252603054,0.02099960669875145,0.02099960669875145,0.02099960669875145,0.02084064856171608,0.02084064856171608,0.01992712914943695,0.019934922456741333,0.02005648985505104,0.020301613956689835,0.020197663456201553,0.021754411980509758
2,0.021974513307213783,0.018173525109887123,0.01766788400709629,0.01766788400709629,0.01766788400709629,0.01766788400709629,0.016143742948770523,0.019166572019457817,0.020250506699085236,0.020454509183764458,0.020454509183764458,0.020454509183764458,0.02122497744858265,0.02067028358578682,0.021030837669968605,0.0217807088047266,0.022365016862750053,0.02318228781223297,0.02318228781223297,0.02357243187725544,0.022047270089387894,0.022047270089387894,0.020947780460119247,0.01961505599319935,0.018552035093307495,0.0180269293487072,0.01617436110973358,0.01662852056324482,0.017800694331526756,0.017800694331526756,0.017585085704922676,0.017789041623473167,0.019753282889723778,0.02147715538740158,0.02132665552198887,0.02132665552198887,0.020977389067411423,0.020356154069304466,0.019342541694641113,0.02078547142446041,0.02078547142446041,0.02078547142446041,0.02069000154733658,0.02069000154733658,0.01974801905453205,0.019791636615991592,0.020019635558128357,0.020215027034282684,0.020187420770525932,0.021974511444568634
3,0.021974513307213783,0.018173525109887123,0.01766788400709629,0.01766788400709629,0.01766788400709629,0.01766788400709629,0.016143742948770523,0.019166572019457817,0.020250506699085236,0.020454509183764458,0.020454509183764458,0.020454509183764458,0.02122497744858265,0.02067028358578682,0.021030837669968605,0.0217807088047266,0.022365016862750053,0.02318228781223297,0.02318228781223297,0.02357243187725544,0.022047270089387894,0.022047270089387894,0.020947780460119247,0.01961505599319935,0.018552035093307495,0.0180269293487072,0.01617436110973358,0.01662852056324482,0.017800694331526756,0.017800694331526756,0.017585085704922676,0.017789041623473167,0.019753282889723778,0.02147715538740158,0.02132665552198887,0.02132665552198887,0.020977389067411423,0.020356154069304466,0.019342541694641113,0.02078547142446041,0.02078547142446041,0.02078547142446041,0.02069000154733658,0.02069000154733658,0.01974801905453205,0.019791636615991592,0.020019635558128357,0.020215027034282684,0.020187420770525932,0.021974511444568634
4,0.021974513307213783,0.018173525109887123,0.01766788400709629,0.01766788400709629,0.01766788400709629,0.01766788400709629,0.016143742948770523,0.019166572019457817,0.020250506699085236,0.020454509183764458,0.020454509183764458,0.020454509183764458,0.02122497744858265,0.02067028358578682,0.021030837669968605,0.0217807088047266,0.022365016862750053,0.02318228781223297,0.02318228781223297,0.02357243187725544,0.022047270089387894,0.022047270089387894,0.020947780460119247,0.01961505599319935,0.018552035093307495,0.0180269293487072,0.01617436110973358,0.01662852056324482,0.017800694331526756,0.017800694331526756,0.017585085704922676,0.017789041623473167,0.019753282889723778,0.02147715538740158,0.02132665552198887,0.02132665552198887,0.020977389067411423,0.020356154069304466,0.019342541694641113,0.02078547142446041,0.02078547142446041,0.02078547142446041,0.02069000154733658,0.02069000154733658,0.01974801905453205,0.019791636615991592,0.020019635558128357,0.020215027034282684,0.020187420770525932,0.021974511444568634
5,0.021974513307213783,0.018173525109887123,0.01766788400709629,0.01766788400709629,0.01766788400709629,0.01766788400709629,0.016143742948770523,0.019166572019457817,0.020250506699085236,0.020454509183764458,0.020454509183764458,0.020454509183764458,0.02122497744858265,0.02067028358578682,0.021030837669968605,0.0217807088047266,0.022365016862750053,0.02318228781223297,0.02318228781223297,0.02357243187725544,0.022047270089387894,0.022047270089387894,0.020947780460119247,0.01961505599319935,0.018552035093307495,0.0180269293487072,0.01617436110973358,0.01662852056324482,0.017800694331526756,0.017800694331526756,0.017585085704922676,0.017789041623473167,0.019753282889723778,0.02147715538740158,0.02132665552198887,0.02132665552198887,0.020977389067411423,0.020356154069304466,0.019342541694641113,0.02078547142446041,0.02078547142446041,0.02078547142446041,0.02069000154733658,0.02069000154733658,0.01974801905453205,0.019791636615991592,0.020019635558128357,0.020215027034282684,0.020187420770525932,0.021974511444568634
6,0.02103436551988125,0.01910640113055706,0.018479187041521072,0.018479187041521072,0.018479187041521072,0.018479187041521072,0.017367776483297348,0.019938811659812927,0.020290840417146683,0.02010512165725231,0.02010512165725231,0.02010512165725231,0.020762860774993896,0.020225290209054947,0.020483901724219322,0.02090340480208397,0.02109641581773758,0.020197222009301186,0.020197225734591484,0.020236296579241753,0.019498039036989212,0.019498039036989212,0.01981884054839611,0.019328942522406578,0.01836722530424595,0.01773214526474476,0.016477089375257492,0.017388150095939636,0.01871061697602272,0.01871061697602272,0.018792692571878433,0.01868155226111412,0.020277846604585648,0.021616457030177116,0.02174977958202362,0.02174977958202362,0.021700851619243622,0.021253328770399094,0.020616205409169197,0.021655604243278503,0.021655604243278503,0.021655604243278503,0.021534685045480728,0.021534685045480728,0.02095819264650345,0.020676760002970695,0.020225677639245987,0.020530877634882927,0.02049681544303894,0.0210343636572361
7,0.022922169417142868,0.018693707883358,0.018100466579198837,0.018100466579198837,0.018100466579198837,0.018100466579198837,0.016927573829889297,0.020022854208946228,0.020509211346507072,0.02031690813601017,0.02031690813601017,0.02031690813601017,0.020906273275613785,0.020067565143108368,0.02034085988998413,0.021097037941217422,0.021719152107834816,0.022367171943187714,0.022367173805832863,0.022950803861021996,0.021529287099838257,0.021529287099838257,0.020464058965444565,0.019219933077692986,0.018038112670183182,0.017591262236237526,0.01593957282602787,0.016438264399766922,0.017470264807343483,0.017470264807343483,0.017453324049711227,0.01771046780049801,0.019581958651542664,0.021436696872115135,0.021516742184758186,0.021516742184758186,0.021198995411396027,0.020536430180072784,0.01956477202475071,0.0210544653236866,0.0210544653236866,0.0210544653236866,0.021002735942602158,0.021002735942602158,0.020112989470362663,0.020243383944034576,0.02042141929268837,0.020463762804865837,0.02021682634949684,0.02292216569185257
8,0.023693112656474113,0.018494190648198128,0.01787615567445755,0.01787615567445755,0.01787615567445755,0.01787615567445755,0.01660960726439953,0.020082799717783928,0.020927095785737038,0.02063240483403206,0.02063240483403206,0.02063240483403206,0.02099229209125042,0.02007090486586094,0.020478148013353348,0.02132626250386238,0.022231565788388252,0.02401079796254635,0.0240107960999012,0.025109896436333656,0.023170342668890953,0.023170342668890953,0.021196704357862473,0.01930074393749237,0.017907317727804184,0.017587576061487198,0.01583440974354744,0.01596793346107006,0.01669156737625599,0.01669156737625599,0.0165841206908226,0.017074037343263626,0.019058790057897568,0.021098462864756584,0.02111792005598545,0.02111792005598545,0.020673247054219246,0.01998337171971798,0.01885749027132988,0.02045496180653572,0.02045496180653572,0.02045496180653572,0.02044680528342724,0.02044680528342724,0.0193742997944355,0.01973831094801426,0.020290378481149673,0.020296677947044373,0.019825559109449387,0.023693108931183815
9,0.0229954831302166,0.018484016880393028,0.017629144713282585,0.017629144713282585,0.017629144713282585,0.017629144713282585,0.016361979767680168,0.01989704556763172,0.020771652460098267,0.020589282736182213,0.020589282736182213,0.020589282736182213,0.0207161046564579,0.019756823778152466,0.020253486931324005,0.021495260298252106,0.022511018440127373,0.024069080129265785,0.024069078266620636,0.02558024600148201,0.02385696768760681,0.02385696768760681,0.021592767909169197,0.019632207229733467,0.018186308443546295,0.01791311427950859,0.015929795801639557,0.01579614169895649,0.016451798379421234,0.016451798379421234,0.0163127314299345,0.016909688711166382,0.019166024401783943,0.021159419789910316,0.02140531688928604,0.02140531688928604,0.02093988098204136,0.020101483911275864,0.018643856048583984,0.020387521013617516,0.020387521013617516,0.020387521013617516,0.020404139533638954,0.020404139533638954,0.019233204424381256,0.019765637814998627,0.02060876414179802,0.020444683730602264,0.02002408728003502,0.0229954794049263
